molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3967005,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccccc3F)CO4)cc12,2.618,active
CHEMBL3895714,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(C#N)cc3)CO4)cc12,3.912,active
CHEMBL3949455,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(Cl)cc3)CO4)cc12,1.79,active
CHEMBL3975365,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cn3)CO4)cc12,7.68,active
CHEMBL3932292,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(cn3)OCN(Cc3ccc(F)cc3)C4=O)cc12,2.953,active
CHEMBL3986806,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4c(c3)C(=O)N(Cc3ccc(F)cc3)CO4)cc12,2.059,active
CHEMBL3925629,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4oc(=O)n(Cc5ccc(F)cc5)c(=O)c4n3)cc12,35.9,active
CHEMBL3966786,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4c(c3)C(=O)NC(c3cccs3)N4)cc12,39.17,active
CHEMBL3904432,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4c(c3)C(=O)NC(C3CC3)N4)cc12,39.19,active
CHEMBL3972082,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4nc(-c5cccc(F)c5)[nH]c(=O)c4c3)cc12,48.53,active
CHEMBL3910003,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)NC(c3cccc(F)c3)NC4=O)cc12,3.737,active
CHEMBL3941710,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4c(c3)C(=O)N(Cc3ccc(F)cc3)CN4)cc12,1.747,active
CHEMBL3969256,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn(-c5ccccc5)c(=O)c4c3)cc12,2.794,active
CHEMBL3894421,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5ccccc5F)c(=O)c4c3)cc12,2.509,active
CHEMBL3945713,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5ccc(F)cc5)c(=O)c4c3)cc12,4.123,active
CHEMBL3974309,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5cccc(F)c5)c(=O)c4c3)cc12,3.24,active
CHEMBL3938855,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(Cc5ccc(F)cc5)c(=O)c4c3)cc12,2.571,active
CHEMBL4115262,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn([C@H](C)c5ccc(F)cc5)c(=O)c4c3)cc12,11.89,active
CHEMBL3982540,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn(-c5ccccc5F)c(=O)c4n3)cc12,5.887,active
CHEMBL3960822,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4nc[nH]c(=O)c4n3)cc12,567.7,active
CHEMBL3959793,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cnc4ncn(-c5cccc(F)c5)c(=O)c4n3)cc12,4.17,active
CHEMBL3974920,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)C4)cc12,0.8856,active
CHEMBL3947642,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(C(C)c3ccc(F)cc3)CO4)cc12,2.227,active
CHEMBL3947642,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(C(C)c3ccc(F)cc3)CO4)cc12,12.49,active
CHEMBL3913311,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)C(=O)N(C(C)(C)c3ccc(F)cc3)CO4)cc12,1692.0,intermediate
CHEMBL3936639,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)CO4)cc12,10430.0,inactive
CHEMBL3949927,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)C(=O)N(Cc3ccc(F)cc3)CC4)cc12,1.709,active
CHEMBL3890470,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)CC4)cc12,0.527,active
CHEMBL3913046,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)CC4)cc12,11.42,active
CHEMBL3982915,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn(Cc5ccc(F)cc5)c(=O)c4c3)cc12,1.139,active
CHEMBL4115427,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn([C@H](COC)c5ccc(F)cc5)c(=O)c4c3)cc12,9.268,active
CHEMBL4110077,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn([C@H](CO)c5ccc(F)cc5)c(=O)c4c3)cc12,9.029,active
CHEMBL3955209,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn([C@@H](COC)c5ccc(F)cc5)c(=O)c4c3)cc12,16.22,active
CHEMBL3927591,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccccc5)c(=O)c4c3)cc12,9.549,active
CHEMBL3968491,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(C(CO)c5ccccc5)c(=O)c4c3)cc12,9.659,active
CHEMBL3960796,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccc(F)cc5)c(=O)c4c3)cc12,10.53,active
CHEMBL3936097,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn([C@@H](C)c5ccc(F)cc5)c(=O)c4c3)cc12,17.5,active
CHEMBL4109706,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn([C@H](C)c5ccc(F)cc5)c(=O)c4c3)cc12,10.17,active
CHEMBL3927052,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccc(F)cc5OC)c(=O)c4c3)cc12,20.64,active
CHEMBL3964459,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccc(F)cn5)c(=O)c4c3)cc12,5.971,active
CHEMBL3949897,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn(Cc5ccccc5)c(=O)c4c3)cc12,10.19,active
CHEMBL4109293,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn([C@H](C)c5ccc(F)cc5)c(=O)c4c3)cc12,4.227,active
CHEMBL3898973,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn(Cc5ccc(F)cc5OC)c(=O)c4c3)cc12,2.351,active
CHEMBL3889513,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn(Cc5ccc(F)cn5)c(=O)c4c3)cc12,2.112,active
CHEMBL3930991,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(COC)n(Cc5ccc(F)cc5)c(=O)c4c3)cc12,2.45,active
CHEMBL3958500,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(CNC(C)=O)n(Cc5ccc(F)cc5)c(=O)c4c3)cc12,2.725,active
CHEMBL3961836,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n(Cc5ccc(F)cc5)c(=O)c4c3)cc12,2.421,active
CHEMBL4110048,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n([C@H](C)c5ccc(F)cc5)c(=O)c4c3)cc12,9.816,active
CHEMBL3972861,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n(Cc5ccc(F)cc5OC)c(=O)c4n3)cc12,8.996,active
CHEMBL3946725,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n(Cc5ccc(F)cc5F)c(=O)c4n3)cc12,3.629,active
CHEMBL3947778,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n([C@@H](COC)c5ccc(F)cc5)c(=O)c4n3)cc12,2.947,active
CHEMBL4109025,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n([C@H](CCO)c5ccc(F)cc5)c(=O)c4n3)cc12,4.059,active
CHEMBL4107186,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n([C@H](COC)c5ccc(F)cc5)c(=O)c4n3)cc12,3.768,active
CHEMBL3925436,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nc(C)n(Cc5ccc(F)cc5)c(=O)c4n3)cc12,2.244,active
CHEMBL3983489,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc(OC)c4nc(C)n(Cc5ccc(F)cc5)c(=O)c4c3)cc12,10.06,active
CHEMBL3942127,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(=O)n(Cc5ccc(F)cc5)nnc4cc3F)cc12,2.609,active
CHEMBL3961240,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc(OC)c4nnn(Cc5ccc(F)cc5)c(=O)c4c3)cc12,0.7817,active
CHEMBL3986495,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(=O)n(Cc5ccc(F)cc5)nnc4cc3C)cc12,6.475,active
CHEMBL3949157,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc4c(=O)n(Cc5ccc(F)cc5)nnc4cc3Cl)cc12,7.652,active
CHEMBL3978278,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cc(C)c4nnn(Cc5ccc(F)cc5)c(=O)c4c3)cc12,7.079,active
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,312.0,active
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,928.0,active
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,1090.0,intermediate
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,25.0,active
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,98.0,active
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,3000.0,intermediate
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,2550.0,intermediate
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,3000.0,intermediate
CHEMBL3921185,C=CC(=O)NC[C@H](NC(=O)NC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,3000.0,intermediate
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,3000.0,intermediate
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,321.0,active
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,1050.0,intermediate
CHEMBL3927196,CC(C)=CC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C,2070.0,intermediate
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,3000.0,intermediate
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,1150.0,intermediate
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,3000.0,intermediate
CHEMBL3983582,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,3000.0,intermediate
CHEMBL3954962,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(OC(=O)C(F)(F)F)C(=O)NC1CC1,412.0,active
CHEMBL3954962,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(OC(=O)C(F)(F)F)C(=O)NC1CC1,985.0,active
CHEMBL3954962,C=CC(=O)NC[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC)C(OC(=O)C(F)(F)F)C(=O)NC1CC1,508.0,active
CHEMBL3921126,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,5.0,active
CHEMBL4177477,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3CC(F)F)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,14.0,active
CHEMBL4168149,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C(F)(F)F)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,17.0,active
CHEMBL4176000,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,13.0,active
CHEMBL4171493,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@@]3(C(=O)NS(=O)(=O)C4CC4)C[C@@H]3C(F)F)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,12.0,active
CHEMBL4160876,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C(F)F)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,1.0,active
CHEMBL4161286,COc1cnc(O[C@@H]2C[C@@H](C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CCC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,261.0,active
CHEMBL4169219,COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NS(=O)(=O)C4CC4)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1,1000.0,active
CHEMBL4164707,CC[C@@H](NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,7979.0,intermediate
CHEMBL4172603,CC[C@H](NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,3079.0,intermediate
CHEMBL4168077,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@H](CC(F)F)C(=O)NS(=O)(=O)C3CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,2479.0,intermediate
CHEMBL4160158,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@@H](CC(F)F)C(=O)NS(=O)(=O)C3CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,976.0,active
CHEMBL4159744,COc1cnc(O[C@@H]2C[C@@H](C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,40.0,active
CHEMBL4170379,COc1cnc(O[C@@H]2C[C@@H](C(=O)NC(C)(C)C(=O)NS(=O)(=O)C3CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,2194.0,intermediate
CHEMBL4174861,C=CC[C@](C)(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,33000.0,inactive
CHEMBL3895075,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12,6.0,active
CHEMBL2105735,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1.0,active
CHEMBL2403888,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.0,active
CHEMBL2105735,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1.0,active
CHEMBL4224705,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.7,active
CHEMBL4225561,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,3.5,active
CHEMBL4229052,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.46,active
CHEMBL4225301,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.82,active
CHEMBL4228791,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.22,active
CHEMBL4225027,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H]1C(=O)OCC1(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,23.0,active
CHEMBL4228533,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H]1C(=O)OCC1(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.9,active
CHEMBL4227401,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](C)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.5,active
CHEMBL4228282,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@@H](CC)COC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.0,active
CHEMBL4229110,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.44,active
CHEMBL4225514,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)[C@@H](C)CC)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.4,active
CHEMBL4225051,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.3,active
CHEMBL4227396,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)CC(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1.2,active
CHEMBL4226548,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)c1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,2.6,active
CHEMBL4226979,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](COC)Cc1ccccc1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,4.7,active
CHEMBL4225768,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.34,active
CHEMBL4226876,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.19,active
CHEMBL4226033,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.05,active
CHEMBL4228440,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)N[C@H](C(N)=O)C(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.24,active
